institution_name,term_year,term_semester,lead_source,stage,event_year,event_month,event_month_name,stage_count
Central Washington University,2025,Fall,Paid Search,net_deposits,2024,8,Aug,9
Central Washington University,2025,Fall,Paid Search,net_deposits,2024,9,Sep,23
Central Washington University,2025,Fall,Paid Search,net_deposits,2024,10,Oct,46
Central Washington University,2025,Fall,Paid Search,net_deposits,2024,11,Nov,84
Central Washington University,2025,Fall,Paid Search,net_deposits,2024,12,Dec,122
Central Washington University,2025,Fall,Paid Search,net_deposits,2025,1,Jan,134
Central Washington University,2025,Fall,Paid Search,net_deposits,2025,2,Feb,159
Central Washington University,2025,Fall,Paid Search,net_deposits,2025,3,Mar,156
Central Washington University,2025,Fall,Paid Search,net_deposits,2025,4,Apr,144
Central Washington University,2025,Fall,Paid Search,net_deposits,2025,5,May,65
Central Washington University,2025,Fall,Paid Search,net_deposits,2025,6,Jun,29
Central Washington University,2025,Fall,Paid Search,net_deposits,2025,7,Jul,37
Central Washington University,2025,Fall,Paid Search,net_deposits,2025,8,Aug,35
Central Washington University,2025,Fall,Paid Search,net_deposits,2025,9,Sep,16
Central Washington University,2025,Fall,Paid Search,net_deposits,2025,10,Oct,1
Central Washington University,2025,Fall,Paid Search,net_deposits,2025,11,Nov,2
Central Washington University,2025,Fall,Paid Search,net_deposits,2025,12,Dec,2
Central Washington University,2025,Fall,Paid Search,net_deposits,2026,1,Jan,2
Central Washington University,2025,Fall,Paid Search,net_deposits,2026,2,Feb,2
Central Washington University,2025,Fall,Paid Search,net_deposits,2026,3,Mar,1
Central Washington University,2026,Fall,Paid Search,net_deposits,2023,12,Dec,0
Central Washington University,2026,Fall,Paid Search,net_deposits,2024,1,Jan,0
Central Washington University,2026,Fall,Paid Search,net_deposits,2024,10,Oct,0
Central Washington University,2026,Fall,Paid Search,net_deposits,2024,11,Nov,2
Central Washington University,2026,Fall,Paid Search,net_deposits,2024,12,Dec,1
Central Washington University,2026,Fall,Paid Search,net_deposits,2025,1,Jan,2
Central Washington University,2026,Fall,Paid Search,net_deposits,2025,2,Feb,1
Central Washington University,2026,Fall,Paid Search,net_deposits,2025,3,Mar,1
Central Washington University,2026,Fall,Paid Search,net_deposits,2025,4,Apr,1
Central Washington University,2026,Fall,Paid Search,net_deposits,2025,5,May,1
Central Washington University,2026,Fall,Paid Search,net_deposits,2025,7,Jul,12
Central Washington University,2026,Fall,Paid Search,net_deposits,2025,8,Aug,14
Central Washington University,2026,Fall,Paid Search,net_deposits,2025,9,Sep,50
Central Washington University,2026,Fall,Paid Search,net_deposits,2025,10,Oct,107
Central Washington University,2026,Fall,Paid Search,net_deposits,2025,11,Nov,140
Central Washington University,2026,Fall,Paid Search,net_deposits,2025,12,Dec,152
Central Washington University,2026,Fall,Paid Search,net_deposits,2026,1,Jan,169
Central Washington University,2026,Fall,Paid Search,net_deposits,2026,2,Feb,201
Central Washington University,2026,Fall,Paid Search,net_deposits,2026,3,Mar,134
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2023,7,Jul,2
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2023,8,Aug,3
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2023,9,Sep,16
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2023,10,Oct,62
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2023,11,Nov,169
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2023,12,Dec,122
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2024,1,Jan,234
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2024,2,Feb,177
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2024,3,Mar,90
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2024,4,Apr,77
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2024,5,May,77
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2024,6,Jun,36
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2024,7,Jul,43
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2024,8,Aug,33
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2024,9,Sep,15
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2024,10,Oct,2
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2024,11,Nov,2
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2024,12,Dec,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2025,1,Jan,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2025,2,Feb,3
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2025,4,Apr,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2025,5,May,4
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2025,7,Jul,2
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2025,10,Oct,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2025,11,Nov,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2025,12,Dec,3
Central Washington University,2024,Fall,Programmatic Display & Streaming,admits,2026,2,Feb,1
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2023,8,Aug,1
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2023,9,Sep,2
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2023,10,Oct,3
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2023,11,Nov,13
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2023,12,Dec,15
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2024,1,Jan,8
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2024,2,Feb,3
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2024,3,Mar,2
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2024,4,Apr,3
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2024,5,May,2
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2024,6,Jun,9
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2024,7,Jul,16
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2024,8,Aug,26
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2024,9,Sep,68
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2024,10,Oct,189
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2024,11,Nov,253
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2024,12,Dec,206
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2025,1,Jan,151
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2025,2,Feb,158
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2025,3,Mar,89
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2025,4,Apr,55
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2025,5,May,44
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2025,6,Jun,31
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2025,7,Jul,40
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2025,8,Aug,31
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2025,9,Sep,15
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2025,10,Oct,3
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2025,11,Nov,2
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2025,12,Dec,5
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2026,1,Jan,3
Central Washington University,2025,Fall,Programmatic Display & Streaming,admits,2026,2,Feb,1
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2023,10,Oct,2
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2023,11,Nov,6
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2023,12,Dec,3
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2024,1,Jan,2
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2024,2,Feb,3
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2024,6,Jun,1
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2024,7,Jul,1
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2024,8,Aug,1
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2024,10,Oct,1
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2024,11,Nov,5
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2024,12,Dec,4
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2025,1,Jan,2
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2025,2,Feb,5
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2025,3,Mar,2
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2025,5,May,1
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2025,6,Jun,4
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2025,7,Jul,20
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2025,8,Aug,20
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2025,9,Sep,102
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2025,10,Oct,175
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2025,11,Nov,274
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2025,12,Dec,169
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2026,1,Jan,126
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2026,2,Feb,107
Central Washington University,2026,Fall,Programmatic Display & Streaming,admits,2026,3,Mar,31
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2018,10,Oct,2
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2018,11,Nov,2
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2019,2,Feb,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2019,6,Jun,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2019,7,Jul,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2019,9,Sep,5
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2019,10,Oct,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2019,11,Nov,4
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2019,12,Dec,3
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2020,1,Jan,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2020,2,Feb,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2020,4,Apr,2
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2020,7,Jul,2
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2020,9,Sep,3
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2020,10,Oct,7
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2020,11,Nov,3
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2021,1,Jan,4
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2021,3,Mar,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2021,4,Apr,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2021,9,Sep,2
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2021,10,Oct,4
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2021,11,Nov,4
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2021,12,Dec,4
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2022,1,Jan,8
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2022,2,Feb,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2022,3,Mar,2
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2022,5,May,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2022,6,Jun,1
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2022,8,Aug,2
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2022,9,Sep,2
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2022,10,Oct,5
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2022,11,Nov,4
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2022,12,Dec,7
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2023,1,Jan,6
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2023,2,Feb,3
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2023,3,Mar,2
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2023,5,May,3
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2023,6,Jun,2
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2023,7,Jul,4
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2023,8,Aug,15
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2023,9,Sep,33
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2023,10,Oct,104
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2023,11,Nov,202
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2023,12,Dec,135
Central Washington University,2024,Fall,Programmatic Display & Streaming,app_starts,2024,1,Jan,246
