institution_name,term_year,term_semester,student_type,is_international,origin_source_first,student_state,program_level,program_name,event_year,event_month,event_month_name,total_prospects,total_inquiries,total_app_starts,total_app_submits,total_admits,total_deposits,total_net_deposits,total_enrolled
Central Washington University,2025,Fall,First Year,false,Application,NEW PROVIDENCE,,computer science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,ANAMBRA,,pre medicine,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Readmit,true,RFI Forms - All,WA,,business administration bsba business,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,Hawalli,,biology biomedical science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Readmit,false,College Board,WA,,construction management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,College Board,WA,,entrepreneurship,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Studentpaths,WA,,electrical engineering technology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Preview Days,WA,,psychology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Camps,WA,,psychology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,CO,,hospitality tourism and event management hospitality management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,FinAid,,,political science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Encoura Search,WA,,information technology management bas information technology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,SAT,WA,,psychology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,WA,,information technology management bas information technology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Niche,WA,,sport management sport business,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Royall,ID,,mechanical engineering technology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Halda Form,WA,,business administration bsba leadership and management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,CHITTAGONG,,computer science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Encoura Search,WA,,aviation pilot,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,WA,,environmental science,2025,10,Oct,1,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,business administration bsba human resource management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,,,information technology management bas administrative management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,true,Application,Elgeyo-Marakwet,,special education p baed,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,OR,,sport management sport business,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,AP,,computer science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,BISHKEK,,business administration bsba business analytics,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,CWU CIHS,WA,,music performance bm vocal,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,OR,,law and justice,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,LAGOS,,economics economic and business forecasting,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,Kampala,,pre nursing public health,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,RFI Forms - All,WA,,psychology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Seniors,WA,,history,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Campus Event,WA,,pre law,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,occupational safety and health management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,PA,,accounting,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Camps,WA,,biology biology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,College Board,,,interdisciplinary social science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,College Board,WA,,music education bm instrumental music,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,Ashanti Region,,public health population health,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Halda Form,WA,,public health pre nursing,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,FL,,political science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,CA,,pre physical therapy,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Seniors,WA,,business administration bsba leadership and management,2025,10,Oct,3,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,CA,,pre engineering,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,FinAid,WA,,english and creative writing,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Readmit,false,Application,,,physics engineering,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Campus Event,WA,,business administration bsba marketing management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,FinAid,WA,,sociology,2025,10,Oct,0,0,0,0,0,0,-1,0
Central Washington University,2025,Fall,First Year,false,Campus Event,WA,,pre nursing public health,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,WA,,art,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Cappex,WA,,construction management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,business administration bsba personal financial planning,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,sport management sport business,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WI,,mathematics secondary education,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,TX,,hospitality tourism and event management event management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,College Board,WA,,political science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,Punjab,,business administration bsba marketing management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,College Board,WA,,biology molecular and cell biology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,RFI Forms - All,WA,,political science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Preview Days,WA,,aviation pilot,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Encoura Search,WA,,pre nursing public health,2025,10,Oct,1,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,hospitality tourism and event management hospitality management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Seniors,WA,,child development and family science child development,2025,10,Oct,1,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,,,aviation pilot,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,Okinawa,,aviation pilot,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,AZ,,accounting,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Appointments: Virtual,CA,,aviation pilot,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Readmit,false,Application,,,interdisciplinary social science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,pre veterinary science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Readmit,false,On the Spot - OTS,WA,,exploring majors,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,geology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,pre physical therapy,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,child development and family science family science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,CA,,biology biology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,College Fair,WA,,electrical engineering technology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,CWU CIHS,WA,,construction management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,NV,,sport management sport business,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,true,CommonApp Transfer,ZY,,biochemistry,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Appily,WA,,pre engineering,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,College Board,WA,,music composition bm,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,WA,,communication,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,High School Visit,WA,,computer science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Appily,WA,,biology molecular and cell biology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,TX,,public health pre nursing,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,Edo,,biology molecular and cell biology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,RFI Forms - All,WA,,business administration bsba leadership and management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,social services,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,HI,,english and creative writing,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,MD,,pre engineering,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,High School Visit,WA,,accounting,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,College Board,WA,,business administration bsba business analytics,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,OR,,theater design and production,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,CENTRAL REGION,,hospitality tourism and event management event management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,TX,,computer science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Studentpaths,WA,,accounting,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,environmental geological science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,College Board,WA,,physics engineering,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,OR,,psychology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,UT,,interdisciplinary social science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,High School Visit,WA,,film,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Seniors,WA,,education exploring areas,2025,10,Oct,1,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,theater,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Niche,WA,,sport management sport event and gameday operations,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,ON,,communication,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,CWU CIHS,WA,,pre law,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,industrial engineering technology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,CWU CIHS,WA,,pre engineering,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,applied mathematics,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Appily,WA,,apparel textiles and merchandising fashion marketing,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,AZ,,biology biology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,WA,,film,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,GAP - Juniors,WA,,pre law,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Cappex,WA,,biochemistry,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,OK,,exploring majors,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,CA,,business administration bsba business,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Seniors,WA,,art graphic design,2025,10,Oct,1,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,NJ,,pre medicine,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,CO,,elementary education baed,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,GAP - Seniors,WA,,pre dentistry,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Appily,ID,,music education bm choral music,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,CWU CIHS,WA,,public health pre nursing,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,TX,,mechanical engineering technology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,NY,,business administration bsba finance,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,WA,,sociology,2025,10,Oct,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,TX,,environmental science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,CA,,english and creative writing,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Transfer Recruitment,WA,,music education bm instrumental music,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Cappex,,,pre medicine,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,College Board,WA,,english language and literature,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,IBURASIRAZUBA,,business administration bsba business,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Encoura Search,WA,,pre medicine technology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,OR,,business administration bsba personal financial planning,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,WA,,information technology management bas administrative management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,OR,,apparel textiles and merchandising fashion marketing,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Appily,WA,,economics economics,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,GANDAKI,,computer science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,,,business administration bsba business,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,PD#3,,computer science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,HI,,art,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,pre law,2025,10,Oct,1,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Studentpaths,WA,,biology biology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Appily,OR,,biology biomedical science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,music education bm choral music,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Campus Event,WA,,communication,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,Bishkek,,business administration bsba finance,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,UT,,exercise science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Encoura Declared,WA,,sport management sport coaching,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Special Recruitment Event,WA,,psychology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Fair,CA,,sport management sport business,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Appointments: Virtual,WA,,wine wine industry management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,GAP - Seniors,WA,,elementary education baed,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,HI,,psychology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,CollegeXpress,NY,,,2025,10,Oct,0,1,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Seniors,WA,,psychology,2025,10,Oct,3,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,DHAKA,,biology biomedical science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,ACT,TX,,film,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,Issyk-Kul,,computer science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,business administration bsba supply chain management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Transcript,WA,,music performance bm percussion wind string,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,College Board,WA,,business administration bsba supply chain management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,AK,,business administration bsba business,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Seniors,WA,,business and marketing education,2025,10,Oct,1,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,OR,,business administration bsba business,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,IL,,anthropology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,computer science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,CA,,art graphic design,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,RFI Forms - All,WA,,social services,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,history,2025,10,Oct,0,1,0,0,0,0,-1,0
Central Washington University,2025,Fall,First Year,true,Application,,,public health pre nursing,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,RFI Forms - All,WA,,art studio art,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Niche,WA,,information technology management administrative management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,NY,,business administration bsba leadership and management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,CO,,law and justice,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,biology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,environmental geological science,2025,10,Oct,1,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,RFI Forms - All,WA,,ems paramedicine,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,true,CommonApp Transfer,LB-JL,,biology biology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,GAP - Juniors,WA,,pre dentistry,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,RFI Forms - All,TX,,aviation pilot,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,College Board,WA,,food science and nutrition dietetics,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Campus Event,WA,,art graphic design,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,TX,,music education bm instrumental music,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,CO,,mechanical engineering technology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Campus Event,WA,,mechanical engineering technology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Campus Event,WA,,exploring majors,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Encoura Search,WA,,political science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Campus Event,WA,,business administration bsba business,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Appily,WA,,pre physical therapy,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,business administration bsba leadership and management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,IL,,pre veterinary science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Campus Event,PA,,exercise science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,Bishkek,,electrical engineering technology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Fair,WA,,theater performance,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,CA,,media and journalism,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,CA,,food science and nutrition dietetics,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,CO,,aviation pilot,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Campus Event,WA,,law and justice,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Royall,WA,,business administration bsba business,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,OR,,environmental science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,RFI Forms - All,WI,,computer science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,true,Application,WA,,accounting,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Campus Event,,,,2025,10,Oct,3,0,1,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Halda Form,CA,,apparel textiles and merchandising,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,primate behavior and ecology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,TX,,aviation management executive pilot specialization,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,CWU CIHS,WA,,business administration bsba business analytics,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,CO,,exercise science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,HI,,exploring majors,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Fair,WA,,social services,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Seniors,WA,,pre law,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Fair,WA,,biology biomedical science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,Chittagong Division,,business administration bsba business analytics,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Fair,WA,,english and creative writing,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,music composition bm,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,,,sport management recreation management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Niche,WA,,public health pre nursing,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,Gauteng,,information technology management bas information technology,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,MI,,aviation management maintenance management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,pre occupational therapy,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,High School Visit,,,business administration bsba leadership and management,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Encoura Search,WA,,public health pre nursing,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,On the Spot - OTS,WA,,pre physical therapy,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,CommonApp Transfer,NC,,environmental science,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Appily,NV,,art studio art,2025,10,Oct,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,geology,2025,10,Oct,0,0,0,0,0,0,0,0
