client_name,group_name,subgroup_name,product_name,campaign_name,conversion_name,interaction_category,day,event_year,event_month,event_month_name,direct_conversions,view_through_conversions,in_platform_leads,total_interactions,cost,budget
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-06,2025,10,Oct,0,0,0,0,74.25,103.17
Central Washington University,UG,UG,TikTok,DS - CWU - UG - TikTok,form,Other,2025-10-06,2025,10,Oct,1,0,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,submit_application_website,Other,2025-10-06,2025,10,Oct,0,2,0,2,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-06,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG,CMGT & SHM,Meta,DS - CWU - UG - Meta - Construction Management,In-platform social lead gen,RFI/Lead Gen,2025-10-06,2025,10,Oct,5,0,0,5,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-06,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-06,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-06,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-06,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-06,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-06,2025,10,Oct,8,0,0,8,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,fb_pixel_lead,RFI/Lead Gen,2025-10-06,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,CMGT & SHM,Meta,DS - CWU - UG - Meta - Construction Management,fb_pixel_lead,RFI/Lead Gen,2025-10-06,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-10-06,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Visit - Form Submission,Visit/Event,2025-10-06,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-07,2025,10,Oct,0,5,0,5,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-07,2025,10,Oct,3.7,0,0,3.7,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-07,2025,10,Oct,0,0,0,0,74.33,103.28
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-07,2025,10,Oct,0,0,0,0,29.09,43.88
Central Washington University,UG,UG,TikTok,DS - CWU - UG - TikTok,on_web_subscribe,Other,2025-10-07,2025,10,Oct,3,0,0,3,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,submit_application_website,Other,2025-10-07,2025,10,Oct,0,1,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,submit_application_website,Other,2025-10-07,2025,10,Oct,0,3,0,3,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-07,2025,10,Oct,1,0,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-07,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,CMGT & SHM,Meta,DS - CWU - UG - Meta - Construction Management,In-platform social lead gen,RFI/Lead Gen,2025-10-07,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-07,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-07,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-07,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-07,2025,10,Oct,4,0,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-07,2025,10,Oct,4,0,0,4,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-07,2025,10,Oct,2,1,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Visit - Form Submission,Visit/Event,2025-10-07,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-08,2025,10,Oct,0,3,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-08,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-08,2025,10,Oct,0,0,0,0,74.3,103.24
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-08,2025,10,Oct,0,0,0,0,28.44,42.9
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-08,2025,10,Oct,3,0,0,3,0,0
Central Washington University,UG,CMGT & SHM,Meta,DS - CWU - UG - Meta - Construction Management,In-platform social lead gen,RFI/Lead Gen,2025-10-08,2025,10,Oct,3,0,0,3,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-08,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-08,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-08,2025,10,Oct,0,4,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-08,2025,10,Oct,9,0,0,9,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,fb_pixel_lead,RFI/Lead Gen,2025-10-08,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-08,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-09,2025,10,Oct,5,0,0,5,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-09,2025,10,Oct,1,5,0,6,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-09,2025,10,Oct,0,0,0,0,74.29,103.23
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-09,2025,10,Oct,0,0,0,0,29.06,43.83
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,submit_application_website,Other,2025-10-09,2025,10,Oct,0,4,0,4,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,submit_application_website,Other,2025-10-09,2025,10,Oct,0,1,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-09,2025,10,Oct,4,0,0,4,0,0
Central Washington University,UG,CMGT & SHM,Meta,DS - CWU - UG - Meta - Construction Management,In-platform social lead gen,RFI/Lead Gen,2025-10-09,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-09,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-09,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-09,2025,10,Oct,3,0,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-09,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-09,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,fb_pixel_lead,RFI/Lead Gen,2025-10-09,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-09,2025,10,Oct,1,1,0,2,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2025-10-09,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,UG - Apply - Application Submission - Slate,Apply,2025-10-10,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-10,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-10,2025,10,Oct,0,6,0,6,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-10,2025,10,Oct,0,0,0,0,74.25,103.17
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-10,2025,10,Oct,0,0,0,0,28.78,43.41
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,submit_application_website,Other,2025-10-10,2025,10,Oct,0,3,0,3,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-10,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG,CMGT & SHM,Meta,DS - CWU - UG - Meta - Construction Management,In-platform social lead gen,RFI/Lead Gen,2025-10-10,2025,10,Oct,4,0,0,4,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-10,2025,10,Oct,0,0,0,0,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-10,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-10,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-10,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,fb_pixel_lead,RFI/Lead Gen,2025-10-10,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-11,2025,10,Oct,5,0,0,5,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-11,2025,10,Oct,0,0,0,0,74.23,103.15
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-11,2025,10,Oct,0,0,0,0,29.08,43.86
Central Washington University,UG,UG,TikTok,DS - CWU - UG - TikTok,form,Other,2025-10-11,2025,10,Oct,1,0,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,submit_application_website,Other,2025-10-11,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,submit_application_website,Other,2025-10-11,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-11,2025,10,Oct,3,0,0,3,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-11,2025,10,Oct,3,0,0,3,0,0
Central Washington University,UG,CMGT & SHM,Meta,DS - CWU - UG - Meta - Construction Management,In-platform social lead gen,RFI/Lead Gen,2025-10-11,2025,10,Oct,3,0,0,3,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-11,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-11,2025,10,Oct,0,3,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-11,2025,10,Oct,6,0,0,6,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2025-10-11,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-11,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-10-11,2025,10,Oct,1,0,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,fb_pixel_complete_registration,Visit/Event,2025-10-11,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-12,2025,10,Oct,3,0,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-12,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-12,2025,10,Oct,0,0,0,0,28.71,43.31
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-12,2025,10,Oct,0,0,0,0,74.37,103.34
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,submit_application_website,Other,2025-10-12,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG,CMGT & SHM,Meta,DS - CWU - UG - Meta - Construction Management,In-platform social lead gen,RFI/Lead Gen,2025-10-12,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-12,2025,10,Oct,0,0,0,0,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-12,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-12,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-12,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-12,2025,10,Oct,0.25,0,0,0.25,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-12,2025,10,Oct,7,0,0,7,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-12,2025,10,Oct,1,0,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2025-10-12,2025,10,Oct,1,1,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Visit - Form Submission,Visit/Event,2025-10-12,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_complete_registration,Visit/Event,2025-10-12,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-13,2025,10,Oct,11.5,0,0,11.5,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-13,2025,10,Oct,0,7,0,7,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-13,2025,10,Oct,0,0,0,0,28.8,43.44
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-13,2025,10,Oct,0,0,0,0,74.22,103.13
Central Washington University,UG,UG,TikTok,DS - CWU - UG - TikTok,form,Other,2025-10-13,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,submit_application_website,Other,2025-10-13,2025,10,Oct,1,2,0,3,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,submit_application_website,Other,2025-10-13,2025,10,Oct,0,3,0,3,0,0
Central Washington University,UG,CMGT & SHM,Meta,DS - CWU - UG - Meta - Construction Management,submit_application_website,Other,2025-10-13,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,submit_application_website,Other,2025-10-13,2025,10,Oct,0,1,0,1,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-13,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-13,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-13,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG,CMGT & SHM,Meta,DS - CWU - UG - Meta - Construction Management,In-platform social lead gen,RFI/Lead Gen,2025-10-13,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-13,2025,10,Oct,0,4,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-13,2025,10,Oct,2,0,0,2,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-13,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-13,2025,10,Oct,7,0,0,7,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-13,2025,10,Oct,2,1,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Visit - Form Submission,Visit/Event,2025-10-13,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-10-13,2025,10,Oct,1.67,0,0,1.67,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-14,2025,10,Oct,0,4,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-14,2025,10,Oct,3,0,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-14,2025,10,Oct,0,0,0,0,28.99,43.73
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-14,2025,10,Oct,0,0,0,0,74.29,103.23
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,submit_application_website,Other,2025-10-14,2025,10,Oct,0,5,0,5,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,submit_application_website,Other,2025-10-14,2025,10,Oct,0,1,0,1,0,0
Central Washington University,UG,CMGT & SHM,Meta,DS - CWU - UG - Meta - Construction Management,In-platform social lead gen,RFI/Lead Gen,2025-10-14,2025,10,Oct,5,0,0,5,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-14,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-14,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-14,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-14,2025,10,Oct,6,0,0,6,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-14,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-14,2025,10,Oct,7,0,0,7,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-14,2025,10,Oct,1,1,0,2,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,fb_pixel_lead,RFI/Lead Gen,2025-10-14,2025,10,Oct,1,3,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Visit - Form Submission,Visit/Event,2025-10-14,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-10-14,2025,10,Oct,0.48,0,0,0.48,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-10-15,2025,10,Oct,0,6,0,6,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-10-15,2025,10,Oct,7,0,0,7,0,0
Central Washington University,UG,UG,YouTube,DS - CWU - UG - YouTube - Efficient Reach,Unknown,Other,2025-10-15,2025,10,Oct,0,0,0,0,74.32,103.27
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,Unknown,Other,2025-10-15,2025,10,Oct,0,0,0,0,29.07,43.85
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,submit_application_website,Other,2025-10-15,2025,10,Oct,0,2,0,2,0,0
Central Washington University,UG,CMGT & SHM,Meta,DS - CWU - UG - Meta - Construction Management,submit_application_website,Other,2025-10-15,2025,10,Oct,0,3,0,3,0,0
Central Washington University,TRN,Transfer,Meta,DS - CWU - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-10-15,2025,10,Oct,3,0,0,3,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,In-platform social lead gen,RFI/Lead Gen,2025-10-15,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG,CMGT & SHM,Meta,DS - CWU - UG - Meta - Construction Management,In-platform social lead gen,RFI/Lead Gen,2025-10-15,2025,10,Oct,1,0,0,1,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,In-platform social lead gen,RFI/Lead Gen,2025-10-15,2025,10,Oct,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,Display,DS - CWU - UG/Transfer - Display Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-10-15,2025,10,Oct,0,4,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,DS - CWU - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-10-15,2025,10,Oct,14.5,0,0,14.5,0,0
Central Washington University,UG,UG,Meta,DS - CWU - UG - Meta - Students,fb_pixel_lead,RFI/Lead Gen,2025-10-15,2025,10,Oct,0,3,0,3,0,0
Central Washington University,UG,Parent,Meta,DS - CWU - UG - Meta - Parents,fb_pixel_lead,RFI/Lead Gen,2025-10-15,2025,10,Oct,2,0,0,2,0,0
