client_name,group_name,subgroup_name,product_name,platform_campaign_name,campaign_name,creative,ad_description,image_url,ad_url,preview_url,ad_group,day,impressions,clicks,direct_conversions,view_through_conversions,in_platform_leads,total_conversions,cost,budget,video_starts,video_completions,video_avg
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-31,6755,1,0,0,0,0,69.12,96.73,6715,3958,58.52
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-04-07,0,0,0,1,0,1,0,0,0,0,0
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-01,24070,6,0,0,0,0,74.52,103.46,12627,7512,3.112
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-02,22607,14,0,0,0,0,74.29,103.14,16761,4197,3.105
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-03,18362,8,0,0,0,0,74.32,103.18,13322,5999,5.059
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-04,18886,3,0,0,0,0,74.25,103.09,14758,6196,4.755
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-05,20030,3,0,0,0,0,74.31,103.17,14175,6466,4.798
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-06,18899,2,0,0,0,0,74.3,103.16,15070,6947,4.683
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-07,18351,4,0,0,0,0,74.28,103.13,13274,5546,4.528
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-08,16574,5,0,0,0,0,74.37,103.25,13035,5843,5.575
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-09,16758,7,0,0,0,0,74.29,103.14,12875,5814,5.454
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-10,17786,5,0,0,0,0,74.38,103.27,12898,5537,5.223
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-11,18603,7,0,0,0,0,74.38,103.27,13358,5905,5.365
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-12,18505,3,0,0,0,0,74.29,103.14,14056,5964,4.253
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-13,16059,8,0,0,0,0,74.66,103.66,12594,5278,5.044
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-14,15941,1,0,1,0,1,74.36,103.24,12679,4978,4.46
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-15,15950,2,0,0,0,0,74.4,103.29,12571,4936,4.853
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-16,16784,4,0,1,0,1,74.39,103.28,12433,4843,5.07
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-17,17688,2,0,0,0,0,74.4,103.29,13041,5586,5.179
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-18,16442,8,0,0,0,0,74.26,103.1,12883,5404,4.701
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-19,16653,1,0,0,0,0,74.3,103.16,12907,5429,5.098
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-20,16719,6,0,0,0,0,74.33,103.2,12769,4868,4.725
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-21,15618,7,0,0,0,0,74.41,103.31,12910,5302,4.296
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-22,15799,6,0,0,0,0,74.35,103.22,12509,4903,4.019
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-23,15954,4,0,1,0,1,74.21,103.03,12999,5343,4.883
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-24,16068,1,0,0,0,0,74.27,103.11,12907,5672,4.954
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-25,17222,5,0,0,0,0,74.33,103.2,13480,5927,3.931
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-26,17184,4,0,0,0,0,74.33,103.2,13167,4957,3.445
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-27,16089,8,0,0,0,0,74.38,103.27,12722,4802,4.084
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-28,17359,4,0,1,0,1,74.41,103.31,12047,4475,4.032
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-29,16157,9,0,0,0,0,74.35,103.22,13359,4934,3.608
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-30,15093,5,0,0,0,0,74.28,103.13,12218,4797,4.002
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-08-31,18563,6,0,0,0,0,74.46,103.38,13271,5925,3.976
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-01,18998,6,0,0,0,0,75.48,106.64,13750,6289,4.553
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-02,19411,1,0,0,0,0,75.43,106.57,13425,6539,4.534
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-03,18954,4,0,0,0,0,75.51,106.68,13002,6143,4.543
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-04,17158,5,0,1,0,1,75.53,106.71,12896,5944,4.878
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-05,15508,3,0,0,0,0,75.51,106.68,12429,5743,4.398
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-06,17083,3,0,0,0,0,75.52,106.7,12700,5646,4.589
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-07,17596,4,0,0,0,0,75.45,106.6,14183,6415,4.018
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-08,18370,2,0,1,0,1,75.45,106.6,14261,8011,4.034
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-09,19334,4,0,0,0,0,75.38,106.5,13673,6997,4.138
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-10,20090,1,0,0,0,0,75.42,106.56,14192,6016,3.758
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-11,18264,3,0,0,0,0,75.47,106.63,12489,5863,3.74
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-12,17977,5,0,0,0,0,75.59,106.8,12645,5313,4.083
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-13,19000,3,0,0,0,0,75.48,106.64,13025,5625,3.774
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-14,18831,5,0,0,0,0,75.4,106.53,12479,5224,3.903
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-15,19193,7,0,0,0,0,75.51,106.68,13472,6777,4.22
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-16,18019,3,0,0,0,0,75.47,106.63,12324,5468,3.796
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-17,18192,4,0,0,0,0,75.53,106.71,12153,5328,3.892
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-18,18995,8,0,0,0,0,75.57,106.77,12776,4771,3.548
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-19,16115,9,0,0,0,0,75.53,106.71,11927,4371,4.176
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-20,18937,4,0,0,0,0,75.51,106.68,12776,5019,3.385
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-21,18265,4,0,0,0,0,75.5,106.67,12594,5427,3.969
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-22,17720,1,0,0,0,0,75.49,106.65,11599,5343,4.216
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-23,17460,3,0,0,0,0,75.43,106.57,12161,5324,3.814
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-24,18101,7,0,0,0,0,75.57,106.77,12256,5377,4.171
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-25,16477,4,0,0,0,0,75.49,106.65,11329,4777,4.704
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-26,16233,5,0,1,0,1,75.58,106.78,11413,4885,4.115
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-27,17088,3,0,0,0,0,75.48,106.64,11856,5129,4.02
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-28,16651,4,0,0,0,0,75.51,106.68,11330,5015,4.18
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-29,18540,6,0,0,0,0,75.55,106.74,11850,5708,4.865
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-09-30,19116,5,0,0,0,0,75.61,106.82,12743,5868,3.369
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-01,18988,5,0,0,0,0,74.2,103.1,13370,5979,5.214
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-02,20683,3,0,0,0,0,74.36,103.33,13938,6974,3.863
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-03,20182,3,0,1,0,1,74.28,103.21,14068,6330,3.696
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-04,22287,5,0,0,0,0,74.35,103.31,15050,6488,3.024
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-05,23600,6,0,0,0,0,74.27,103.2,15680,7873,3.305
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-06,21341,3,0,1,0,1,74.25,103.17,14260,7099,4.17
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-07,22212,8,0,1,0,1,74.33,103.28,15889,8042,3.075
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-08,20588,5,0,0,0,0,74.3,103.24,12652,5944,3.371
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-09,19018,4,0,0,0,0,74.29,103.23,13156,5688,4.222
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-10,21420,7,0,1,0,1,74.25,103.17,14068,5405,3.063
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-11,17955,3,0,0,0,0,74.23,103.15,12464,5414,4.411
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-12,20530,8,0,0,0,0,74.37,103.34,14716,6754,3.678
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-13,20516,7,0,1,0,1,74.22,103.13,14029,6663,3.973
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-14,18195,6,0,0,0,0,74.29,103.23,12591,5687,4.485
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-15,21346,8,0,0,0,0,74.32,103.27,13883,5507,3.696
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-16,17308,9,0,0,0,0,73.75,102.48,12060,5184,4.131
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-17,18373,5,0,0,0,0,74.44,103.44,12580,5584,4.251
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-18,18517,1,0,0,0,0,74.42,103.41,13209,5854,3.867
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-19,19898,2,0,0,0,0,74.27,103.2,14298,6276,3.287
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-20,20103,3,0,0,0,0,74.23,103.15,13336,6672,3.975
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-21,18725,5,0,1,0,1,74.4,103.38,13745,7183,3.685
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-22,18172,2,0,0,0,0,74.31,103.26,12571,6190,3.615
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-23,18423,4,0,1,0,1,74.29,103.23,12001,5259,4.386
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-24,18809,4,0,0,0,0,74.26,103.19,12442,5045,3.966
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-25,20532,6,0,1,0,1,74.28,103.21,13163,6045,3.049
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-26,17539,2,0,0,0,0,74.27,103.2,13346,5964,3.746
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-27,18358,3,0,1,0,1,74.26,103.19,13321,6644,3.061
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-28,20726,5,0,1,0,1,74.27,103.2,12956,5778,3.329
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-29,17586,2,0,0,0,0,74.35,103.31,12821,6303,3.946
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-30,21159,6,0,1,0,1,74.34,103.3,13591,5920,2.699
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-10-31,17330,5,0,0,0,0,74.48,103.49,12426,5143,3.849
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-11-01,20923,2,0,1,0,1,74.34,104.2,15135,7266,3.088
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-11-02,21063,4,0,0,0,0,74.37,104.24,15747,8464,2.858
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-11-03,21451,4,0,0,0,0,76.15,106.74,16075,9361,2.979
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-11-04,19956,3,0,0,0,0,76.22,106.84,15385,7743,3.167
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,DS - CWU - UG - YouTube - Efficient Reach,Unknown - Unknown - 22843425113,,,,,UG - YouTube - Efficient Reach - Outreach,2025-11-05,19377,5,0,3,0,3,76.15,106.74,15290,7929,3.427
